"","Protein","Min","Max"
"15382","Q4N280",40,260
"15383","Q4N280",40,267
"15402","Q4N280",55,218
"15403","Q4N280",55,228
"15404","Q4N280",55,238
"15405","Q4N280",55,239
"15411","Q4N280",55,260
"15412","Q4N280",55,267
"15445","Q4N280",81,260
"15446","Q4N280",81,267
"15447","Q4N280",81,272
"15454","Q4N280",81,279
"15481","Q4N280",81,302
"15482","Q4N280",81,303
"15483","Q4N280",81,307
"15484","Q4N280",91,260
"15485","Q4N280",91,267
"15486","Q4N280",91,272
"15487","Q4N280",91,279
"15506","Q4N280",91,302
"15507","Q4N280",91,303
"15508","Q4N280",91,307
"15509","Q4N280",399,602
"15512","Q4N280",399,613
"15513","A7TJY3",29,208
"15514","A7TJY3",29,210
"15515","A7TJY3",29,219
"15516","A7TJY3",29,230
"15549","A7TJY3",29,245
"15574","A7TJY3",44,208
"15575","A7TJY3",44,210
"15576","A7TJY3",44,219
"15577","A7TJY3",44,230
"15589","A7TJY3",44,245
"15615","A7TJY3",161,338
"15616","A7TJY3",161,351
"15617","A7TJY3",161,353
"15621","A7TJY3",161,357
"15629","A7TJY3",161,368
"15642","A7TJY3",166,351
"15643","A7TJY3",166,353
"15644","A7TJY3",166,357
"15645","A7TJY3",166,368
"15654","A7TJY3",247,421
"15655","A7TJY3",247,430
"15656","A7TJY3",247,431
"15657","A7TJY3",247,432
"15658","A7TJY3",247,437
"15663","A7TJY3",247,456
"15666","A7TJY3",247,462
"15679","A7TJY3",247,471
"15680","A7TJY3",247,472
"15681","A7TJY3",272,437
"15682","A7TJY3",272,456
"15683","A7TJY3",272,462
"15688","A7TJY3",272,471
"15689","A7TJY3",272,472
"15694","A7TJY3",272,476
"15709","A7TJY3",272,488
"15720","Q9P5X6",62,235
"15721","Q9P5X6",62,237
"15722","Q9P5X6",62,238
"15723","Q9P5X6",62,252
"15724","Q9P5X6",62,259
"15727","Q9P5X6",62,262
"15728","Q9P5X6",62,270
"15729","Q9P5X6",62,271
"15785","Q9P5X6",99,270
"15786","Q9P5X6",99,271
"15787","Q9P5X6",99,292
"15791","Q9P5X6",99,297
"15799","Q9P5X6",99,299
"15818","Q9P5X6",99,309
"15819","Q9P5X6",351,528
"15820","Q9P5X6",351,533
"15821","Q9P5X6",351,534
"15822","Q9P5X6",351,538
"15823","Q9P5X6",351,542
"15824","Q9P5X6",351,554
"15834","Q9P5X6",351,558
"15835","Q9P5X6",351,562
"15836","Q9P5X6",351,565
"15837","Q9P5X6",368,554
"15838","Q9P5X6",368,558
"15839","Q9P5X6",368,562
"15840","Q9P5X6",368,565
"15841","Q9P5X6",368,570
"15842","Q9P5X6",368,573
"15843","Q9P5X6",368,575
"15844","Q9P5X6",368,577
"15885","Q9P5X6",675,856
"15891","C0S6S4",10,186
"15892","C0S6S4",10,190
"15893","C0S6S4",10,222
"15894","C0S6S4",58,222
"15895","C0S6S4",58,224
"15896","C0S6S4",58,226
"15897","C0S6S4",58,232
"15898","C0S6S4",58,233
"15899","C0S6S4",58,240
"15900","C0S6S4",58,242
"15920","C0S6S4",58,263
"15936","C0S6S4",58,277
"15955","C0S6S4",58,282
"15966","C0S6S4",58,283
"15967","C0S6S4",104,277
"15968","C0S6S4",104,282
"15969","C0S6S4",104,283
"15970","C0S6S4",104,298
"15975","C0S6S4",104,302
"15981","C0S6S4",104,305
"16003","C0S6S4",269,440
"16004","C0S6S4",269,446
"16005","C0S6S4",269,448
"16006","C0S6S4",269,451
"16007","C0S6S4",269,461
"16008","C0S6S4",269,469
"16020","C0S6S4",269,471
"16021","C0S6S4",269,472
"16033","C0S6S4",269,481
"16034","C0S6S4",533,717
"16035","C0S6S4",533,730
"16036","C0S6S4",533,737
"16040","C0S6S4",533,741
"16045","C0S6S4",535,717
"16046","C0S6S4",535,730
"16047","C0S6S4",535,737
"16051","C0S6S4",535,741
"16066","C0S6S4",535,758
"16067","C0S6S4",540,717
"16068","C0S6S4",540,730
"16069","C0S6S4",540,737
"16073","C0S6S4",540,741
"16088","C0S6S4",540,758
"16089","C0S6S4",545,717
"16090","C0S6S4",545,730
"16091","C0S6S4",545,737
"16092","C0S6S4",545,741
"16099","C0S6S4",545,758
"16100","A5DB26",73,245
"16101","A5DB26",73,251
"16115","A5DB26",374,553
"16116","A5DB26",374,564
"16117","A5DB26",374,566
"16118","A5DB26",374,570
"16119","A5DB26",374,578
"16124","A5DB26",374,581
"16128","A5DB26",374,592
"16129","A5DB26",422,592
"16130","A5DB26",422,622
"16133","A5DB26",422,630
"16134","A5DB26",422,631
"16135","A5DB26",422,635
"16136","A5DB26",422,638
"16142","A5DB26",474,645
"16143","A5DB26",474,649
"16146","A5DB26",474,670
"16150","A5DB26",474,671
"16173","A5DB26",474,688
"16182","A5DB26",651,824
"16183","A5DB26",651,826
"16184","A5DB26",651,840
"16189","C4M6U3",92,264
"16193","C4M6U3",92,304
"16194","C4M6U3",356,537
"16198","C4M6U3",356,570
"16204","C4M6U3",423,584
"16205","C4M6U3",423,591
"16210","C4M6U3",428,637
"16211","C4M6U3",428,638
"16234","B2W244",57,233
"16235","B2W244",57,236
"16236","B2W244",57,250
"16237","B2W244",57,256
"16246","B2W244",57,269
"16279","B2W244",57,274
"16296","B2W244",57,276
"16297","B2W244",262,437
"16298","B2W244",262,439
"16299","B2W244",262,442
"16300","B2W244",262,448
"16301","B2W244",262,452
"16302","B2W244",262,460
"16309","B2W244",262,462
"16310","B2W244",262,464
"16316","B2W244",262,468
"16317","B2W244",262,469
"16318","B2W244",262,472
"16319","B2W244",262,473
"16354","B2W244",392,567
"16355","B2W244",392,569
"16356","B2W244",392,570
"16357","B2W244",392,572
"16358","B2W244",392,574
"16359","B2W244",392,589
"16362","B2W244",392,594
"16378","B2W244",524,708
"16379","B2W244",524,712
"16380","B2W244",524,722
"16384","B2W244",524,729
"16393","B2W244",524,733
"16402","B2W244",524,739
"16403","B2W244",524,747
"16409","B2W244",524,750
"16410","B2W244",526,708
"16411","B2W244",526,712
"16412","B2W244",526,722
"16416","B2W244",526,729
"16425","B2W244",526,733
"16434","B2W244",526,739
"16435","B2W244",526,747
"16441","B2W244",526,750
"16453","B2W244",531,708
"16454","B2W244",531,712
"16455","B2W244",531,722
"16459","B2W244",531,729
"16468","B2W244",531,733
"16477","B2W244",531,739
"16478","B2W244",531,747
"16484","B2W244",531,750
"16496","A7ERA6",85,265
"16497","A7ERA6",85,267
"16498","A7ERA6",85,268
"16502","A7ERA6",85,292
"16503","A7ERA6",85,297
"16504","A7ERA6",85,299
"16505","A7ERA6",85,302
"16552","A7ERA6",378,545
"16553","A7ERA6",378,555
"16554","A7ERA6",378,560
"16555","A7ERA6",378,561
"16556","A7ERA6",378,569
"16574","A7ERA6",378,589
"16591","A7ERA6",378,592
"16592","A7ERA6",390,555
"16593","A7ERA6",390,560
"16594","A7ERA6",390,561
"16595","A7ERA6",390,569
"16605","A7ERA6",390,589
"16608","A7ERA6",390,592
"16617","A7ERA6",390,597
"16618","A7ERA6",390,600
"16619","A7ERA6",390,602
"16620","A7ERA6",390,604
"16627","A7ERA6",554,729
"16628","A7ERA6",554,738
"16629","A7ERA6",554,739
"16630","A7ERA6",554,752
"16636","A7ERA6",554,759
"16637","A7ERA6",554,763
"16638","A7ERA6",554,768
"16655","A7ERA6",554,780
"16661","A7ERA6",556,729
"16662","A7ERA6",556,738
"16663","A7ERA6",556,739
"16664","A7ERA6",556,752
"16670","A7ERA6",556,759
"16671","A7ERA6",556,763
"16672","A7ERA6",556,768
"16689","A7ERA6",556,780
"16717","A7ERA6",561,729
"16718","A7ERA6",561,738
"16719","A7ERA6",561,739
"16720","A7ERA6",561,752
"16726","A7ERA6",561,759
"16727","A7ERA6",561,763
"16728","A7ERA6",561,768
"16745","A7ERA6",561,780
"16773","Q0D0W7",10,210
"16774","Q0D0W7",10,215
"16775","Q0D0W7",59,249
"16776","Q0D0W7",59,256
"16779","Q0D0W7",59,267
"16783","Q0D0W7",59,269
"16843","Q0D0W7",59,276
"16844","Q0D0W7",237,413
"16845","Q0D0W7",237,418
"16846","Q0D0W7",237,424
"16847","Q0D0W7",237,425
"16848","Q0D0W7",237,429
"16849","Q0D0W7",237,433
"16855","Q0D0W7",237,443
"16884","Q0D0W7",237,448
"16885","Q0D0W7",237,453
"16896","Q0D0W7",237,461
"16908","Q0D0W7",273,448
"16909","Q0D0W7",273,453
"16910","Q0D0W7",273,461
"16911","Q0D0W7",273,471
"16912","Q0D0W7",273,473
"16917","Q0D0W7",273,476
"16918","Q0D0W7",273,479
"16924","Q0D0W7",273,486
"16931","Q0D0W7",273,490
"16963","Q0D0W7",525,699
"16964","Q0D0W7",525,708
"16965","Q0D0W7",525,710
"16966","Q0D0W7",525,721
"16967","Q0D0W7",525,722
"16977","Q0D0W7",525,729
"16978","Q0D0W7",525,733
"16992","Q0D0W7",525,750
"16993","Q0D0W7",527,699
"16994","Q0D0W7",527,708
"16995","Q0D0W7",527,710
"16996","Q0D0W7",527,721
"16997","Q0D0W7",527,722
"17007","Q0D0W7",527,729
"17008","Q0D0W7",527,733
"17022","Q0D0W7",527,750
"17031","Q0D0W7",532,699
"17032","Q0D0W7",532,708
"17033","Q0D0W7",532,710
"17034","Q0D0W7",532,721
"17035","Q0D0W7",532,722
"17045","Q0D0W7",532,729
"17046","Q0D0W7",532,733
"17060","Q0D0W7",532,750
"17069","Q0D0W7",537,708
"17070","Q0D0W7",537,710
"17071","Q0D0W7",537,721
"17072","Q0D0W7",537,722
"17073","Q0D0W7",537,729
"17074","Q0D0W7",537,733
"17082","Q0D0W7",537,750
"17091","Q9C0L9",64,232
"17092","Q9C0L9",64,240
"17093","Q9C0L9",64,249
"17119","Q9C0L9",64,275
"17124","Q9C0L9",179,347
"17125","Q9C0L9",179,355
"17126","Q9C0L9",179,358
"17127","Q9C0L9",179,364
"17128","Q9C0L9",179,370
"17129","Q9C0L9",179,372
"17130","Q9C0L9",179,374
"17135","Q9C0L9",179,378
"17141","Q9C0L9",527,709
"17142","Q9C0L9",527,719
"17143","Q9C0L9",527,721
"17144","Q9C0L9",527,725
"17152","Q9C0L9",527,739
"17165","Q9C0L9",527,743
"17166","Q2GUT7",56,235
"17167","Q2GUT7",56,237
"17168","Q2GUT7",56,238
"17169","Q2GUT7",56,253
"17170","Q2GUT7",56,258
"17175","Q2GUT7",56,267
"17240","Q2GUT7",346,522
"17241","Q2GUT7",346,527
"17242","Q2GUT7",346,528
"17243","Q2GUT7",346,536
"17249","Q2GUT7",346,551
"17250","Q2GUT7",346,556
"17251","Q2GUT7",360,536
"17252","Q2GUT7",360,551
"17253","Q2GUT7",360,556
"17256","Q2GUT7",360,561
"17257","Q2GUT7",360,564
"17258","Q2GUT7",360,567
"17259","Q2GUT7",360,569
"17260","Q2GUT7",360,571
"17308","Q2GUT7",360,586
"17309","Q2GUT7",360,588
"17310","Q2GUT7",363,536
"17311","Q2GUT7",363,551
"17312","Q2GUT7",363,556
"17315","Q2GUT7",363,561
"17316","Q2GUT7",363,564
"17317","Q2GUT7",363,567
"17318","Q2GUT7",363,569
"17319","Q2GUT7",363,571
"17367","Q2GUT7",363,586
"17368","Q2GUT7",363,588
"17369","Q2GUT7",669,837
"17370","Q2GUT7",669,841
"17373","C5FJT2",10,217
"17374","C5FJT2",15,217
"17376","C5FJT2",15,219
"17377","C5FJT2",15,227
"17384","C5FJT2",15,237
"17385","C5FJT2",57,219
"17386","C5FJT2",57,227
"17387","C5FJT2",57,237
"17388","C5FJT2",57,244
"17391","C5FJT2",57,250
"17392","C5FJT2",57,252
"17393","C5FJT2",57,258
"17403","C5FJT2",57,269
"17404","C5FJT2",57,270
"17405","C5FJT2",57,272
"17455","C5FJT2",57,276
"17476","C5FJT2",275,455
"17477","C5FJT2",275,463
"17478","C5FJT2",275,465
"17479","C5FJT2",275,471
"17480","C5FJT2",275,475
"17485","C5FJT2",275,482
"17503","C5FJT2",275,492
"17504","C5FJT2",275,493
"17505","C5FJT2",275,503
"17506","C5FJT2",368,561
"17507","C5FJT2",368,569
"17508","C5FJT2",368,572
"17509","C5FJT2",368,574
"17510","C5FJT2",368,576
"17526","C5FJT2",527,701
"17527","C5FJT2",527,710
"17528","C5FJT2",527,711
"17529","C5FJT2",527,723
"17530","C5FJT2",527,724
"17531","C5FJT2",527,731
"17537","C5FJT2",527,735
"17544","C5FJT2",539,710
"17545","C5FJT2",539,711
"17546","C5FJT2",539,723
"17547","C5FJT2",539,724
"17548","C5FJT2",539,731
"17549","C5FJT2",539,735
"17557","C5FJT2",539,752
"17558","Q9UTE0",30,222
"17559","Q9UTE0",30,223
"17560","Q9UTE0",30,226
"17561","Q9UTE0",30,227
"17562","Q9UTE0",30,231
"17568","Q9UTE0",30,242
"17615","Q9UTE0",30,249
"17663","Q9UTE0",30,255
"17668","Q9UTE0",45,222
"17669","Q9UTE0",45,223
"17670","Q9UTE0",45,226
"17671","Q9UTE0",45,227
"17672","Q9UTE0",45,231
"17673","Q9UTE0",45,242
"17686","Q9UTE0",45,249
"17691","Q9UTE0",45,255
"17724","Q9UTE0",560,745
"17725","Q9UTE0",560,747
"17726","Q9UTE0",560,749
"17727","Q9UTE0",560,752
"17728","Q9UTE0",560,754
"17729","Q9UTE0",560,758
"17733","B6QIM3",77,247
"17734","B6QIM3",77,255
"17735","B6QIM3",77,270
"17738","B6QIM3",77,271
"17739","B6QIM3",77,273
"17740","B6QIM3",77,279
"17812","B6QIM3",77,294
"17813","B6QIM3",77,296
"17832","B6QIM3",259,434
"17833","B6QIM3",259,435
"17834","B6QIM3",259,439
"17835","B6QIM3",259,445
"17836","B6QIM3",259,446
"17837","B6QIM3",259,449
"17838","B6QIM3",259,450
"17839","B6QIM3",259,453
"17840","B6QIM3",259,459
"17841","B6QIM3",259,461
"17851","B6QIM3",259,464
"17897","B6QIM3",259,473
"17898","B6QIM3",259,474
"17923","B6QIM3",259,482
"17940","B6QIM3",384,562
"17941","B6QIM3",384,564
"17942","B6QIM3",384,580
"17947","B6QIM3",384,588
"17948","B6QIM3",384,591
"17949","B6QIM3",384,593
"17950","B6QIM3",384,595
"17956","B6QIM3",414,610
"17959","B6QIM3",546,720
"17960","B6QIM3",546,730
"17961","B6QIM3",546,742
"17962","B6QIM3",546,743
"17966","B6QIM3",546,750
"17975","B6QIM3",546,754
"17976","B6QIM3",548,720
"17977","B6QIM3",548,730
"17978","B6QIM3",548,742
"17979","B6QIM3",548,743
"17983","B6QIM3",548,750
"17992","B6QIM3",548,754
"18000","B6QIM3",548,771
"18001","B6QIM3",553,720
"18002","B6QIM3",553,730
"18003","B6QIM3",553,742
"18004","B6QIM3",553,743
"18008","B6QIM3",553,750
"18017","B6QIM3",553,754
"18025","B6QIM3",553,771
"18026","Q8TGG5",58,230
"18027","Q8TGG5",58,231
"18028","Q8TGG5",58,232
"18029","Q8TGG5",58,248
"18031","Q8TGG5",58,255
"18032","Q8TGG5",58,262
"18039","Q8TGG5",58,273
"18044","Q8TGG5",58,275
"18115","Q8TGG5",279,459
"18116","Q8TGG5",279,461
"18117","Q8TGG5",279,467
"18118","Q8TGG5",279,470
"18119","Q8TGG5",279,479
"18125","Q8TGG5",279,485
"18130","Q8TGG5",279,492
"18136","Q8TGG5",279,496
"18137","Q8TGG5",531,714
"18138","Q8TGG5",531,715
"18139","Q8TGG5",531,727
"18140","Q8TGG5",531,728
"18141","Q8TGG5",531,735
"18142","Q8TGG5",531,739
"18156","Q8TGG5",531,756
"18157","Q8TGG5",533,714
"18158","Q8TGG5",533,715
"18159","Q8TGG5",533,727
"18160","Q8TGG5",533,728
"18161","Q8TGG5",533,735
"18162","Q8TGG5",533,739
"18176","Q8TGG5",533,756
"18185","Q8TGG5",538,714
"18186","Q8TGG5",538,715
"18187","Q8TGG5",538,727
"18188","Q8TGG5",538,728
"18189","Q8TGG5",538,735
"18190","Q8TGG5",538,739
"18204","Q8TGG5",538,756
"18213","Q8TGG5",543,714
"18214","Q8TGG5",543,715
"18215","Q8TGG5",543,727
"18216","Q8TGG5",543,728
"18217","Q8TGG5",543,735
"18218","Q8TGG5",543,739
"18226","Q8TGG5",543,756
"18235","Q4U9I8",31,209
"18236","Q4U9I8",31,210
"18237","Q4U9I8",31,216
"18238","Q4U9I8",31,218
"18243","Q4U9I8",31,228
"18254","Q4U9I8",31,238
"18259","Q4U9I8",31,239
"18281","Q4U9I8",31,244
"18287","Q4U9I8",31,246
"18294","Q4U9I8",40,209
"18295","Q4U9I8",40,210
"18296","Q4U9I8",40,216
"18297","Q4U9I8",40,218
"18298","Q4U9I8",40,228
"18304","Q4U9I8",40,238
"18309","Q4U9I8",40,239
"18315","Q4U9I8",40,244
"18321","Q4U9I8",40,246
"18371","Q4U9I8",40,260
"18372","Q4U9I8",40,267
"18401","Q4U9I8",55,218
"18402","Q4U9I8",55,228
"18403","Q4U9I8",55,238
"18404","Q4U9I8",55,239
"18405","Q4U9I8",55,244
"18406","Q4U9I8",55,246
"18416","Q4U9I8",55,260
"18417","Q4U9I8",55,267
"18468","Q4U9I8",81,246
"18469","Q4U9I8",81,260
"18470","Q4U9I8",81,267
"18471","Q4U9I8",81,272
"18479","Q4U9I8",81,279
"18506","Q4U9I8",81,302
"18507","Q4U9I8",81,303
"18508","Q4U9I8",81,307
"18509","Q4U9I8",91,260
"18510","Q4U9I8",91,267
"18511","Q4U9I8",91,272
"18512","Q4U9I8",91,279
"18531","Q4U9I8",91,302
"18532","Q4U9I8",91,303
"18533","Q4U9I8",91,307
"18534","Q4U9I8",274,441
"18535","Q4U9I8",274,442
"18536","Q4U9I8",274,449
"18537","Q4U9I8",274,452
"18538","Q4U9I8",274,471
"18542","Q4U9I8",274,472
"18550","Q4U9I8",274,479
"18551","Q4U9I8",399,602
"18552","C4Y2Z9",72,241
"18553","C4Y2Z9",72,244
"18554","C4Y2Z9",72,247
"18555","C4Y2Z9",72,255
"18556","C4Y2Z9",72,261
"18573","C4Y2Z9",72,276
"18605","C4Y2Z9",72,285
"18606","C4Y2Z9",72,286
"18607","C4Y2Z9",72,288
"18612","C4Y2Z9",189,359
"18613","C4Y2Z9",189,363
"18614","C4Y2Z9",189,382
"18622","C4Y2Z9",189,390
"18623","C4Y2Z9",189,392
"18624","C4Y2Z9",189,397
"18629","C4Y2Z9",189,403
"18660","C4Y2Z9",390,568
"18661","C4Y2Z9",390,577
"18662","C4Y2Z9",390,590
"18666","C4Y2Z9",625,788
"18667","C4Y2Z9",625,791
"18668","C4Y2Z9",625,795
"18677","A4HK17",9,182
"18678","A4HK17",9,192
"18679","A4HK17",9,200
"18680","A4HK17",9,201
"18681","A4HK17",9,205
"18690","A4HK17",9,219
"18691","A4HK17",9,221
"18692","A4HK17",9,224
"18708","A4HK17",40,224
"18709","A4HK17",40,246
"18713","A4HK17",40,253
"18714","A4HK17",40,260
"18718","A4HK17",61,246
"18719","A4HK17",61,253
"18720","A4HK17",61,260
"18727","A4HK17",61,264
"18732","A4HK17",61,271
"18733","A4HK17",61,273
"18734","A4HK17",89,260
"18735","A4HK17",89,264
"18736","A4HK17",89,271
"18737","A4HK17",89,273
"18743","A4HK17",89,294
"18744","A4HK17",89,296
"18756","A4HK17",89,307
"18792","A4HK17",322,491
"18793","A4HK17",322,495
"18794","A4HK17",322,496
"18795","A4HK17",322,501
"18796","A4HK17",322,507
"18797","A4HK17",322,508
"18801","A4HK17",322,522
"18815","A4HK17",322,529
"18816","A4HK17",322,532
"18817","A4HK17",322,533
"18822","A4HK17",322,538
"18823","A4HK17",322,545
"18824","A4HK17",622,797
"18825","A4HK17",622,800
"18826","A4HK17",622,807
"18827","A4HK17",622,809
"18828","A4HK17",622,819
"18831","A4HK17",622,822
"18832","A4HK17",622,827
"18833","A4HK17",622,835
"18834","A5E240",64,234
"18835","A5E240",64,244
"18836","A5E240",64,255
"18847","A5E240",64,268
"18901","A5E240",179,354
"18902","A5E240",179,361
"18903","A5E240",179,365
"18904","A5E240",179,369
"18905","A5E240",179,378
"18906","A5E240",179,379
"18910","A5E240",179,385
"18931","A5E240",270,439
"18932","A5E240",270,441
"18933","A5E240",270,443
"18934","A5E240",270,453
"18935","A5E240",270,456
"18936","A5E240",270,458
"18937","A5E240",270,459
"18938","A5E240",270,461
"18946","A5E240",270,470
"18954","A5E240",270,472
"18969","A5E240",270,475
"18970","A5E240",270,479
"19035","A3LWM9",72,239
"19036","A3LWM9",72,242
"19044","A3LWM9",187,357
"19045","A3LWM9",187,373
"19046","A3LWM9",187,382
"19047","A3LWM9",187,384
"19051","A3LWM9",187,389
"19072","A3LWM9",192,357
"19073","A3LWM9",192,373
"19074","A3LWM9",192,382
"19075","A3LWM9",192,384
"19079","A3LWM9",192,389
"19100","A3LWM9",276,440
"19101","A3LWM9",276,455
"19102","A3LWM9",276,460
"19108","A3LWM9",276,472
"19118","A3LWM9",429,623
"19119","A3LWM9",429,625
"19120","A3LWM9",429,626
"19121","A3LWM9",429,636
"19134","A3LWM9",429,643
"19148","A3LWM9",429,654
"19149","A3LWM9",546,711
"19150","A3LWM9",546,736
"19154","A3LWM9",546,746
"19155","A3LWM9",546,752
"19159","A3LWM9",546,760
"19163","A3LWM9",546,766
"19172","B6K0N7",25,197
"19173","B6K0N7",25,208
"19174","B6K0N7",25,216
"19175","B6K0N7",25,218
"19219","B6K0N7",25,250
"19227","B6K0N7",40,208
"19228","B6K0N7",40,216
"19229","B6K0N7",40,218
"19233","B6K0N7",40,250
"19248","B6K0N7",73,250
"19252","B6K0N7",73,280
"19253","B0XQZ0",58,230
"19254","B0XQZ0",58,231
"19255","B0XQZ0",58,232
"19256","B0XQZ0",58,248
"19258","B0XQZ0",58,255
"19259","B0XQZ0",58,262
"19266","B0XQZ0",58,273
"19271","B0XQZ0",58,275
"19342","B0XQZ0",279,459
"19343","B0XQZ0",279,461
"19344","B0XQZ0",279,467
"19345","B0XQZ0",279,470
"19346","B0XQZ0",279,479
"19352","B0XQZ0",279,485
"19357","B0XQZ0",279,492
"19363","B0XQZ0",279,496
"19364","B0XQZ0",531,714
"19365","B0XQZ0",531,715
"19366","B0XQZ0",531,727
"19367","B0XQZ0",531,728
"19368","B0XQZ0",531,735
"19369","B0XQZ0",531,739
"19383","B0XQZ0",531,756
"19384","B0XQZ0",533,714
"19385","B0XQZ0",533,715
"19386","B0XQZ0",533,727
"19387","B0XQZ0",533,728
"19388","B0XQZ0",533,735
"19389","B0XQZ0",533,739
"19403","B0XQZ0",533,756
"19412","B0XQZ0",538,714
"19413","B0XQZ0",538,715
"19414","B0XQZ0",538,727
"19415","B0XQZ0",538,728
"19416","B0XQZ0",538,735
"19417","B0XQZ0",538,739
"19431","B0XQZ0",538,756
"19440","B0XQZ0",543,714
"19441","B0XQZ0",543,715
"19442","B0XQZ0",543,727
"19443","B0XQZ0",543,728
"19444","B0XQZ0",543,735
"19445","B0XQZ0",543,739
"19453","B0XQZ0",543,756
"19462","C4JQN4",58,226
"19463","C4JQN4",58,228
"19464","C4JQN4",58,231
"19465","C4JQN4",58,236
"19466","C4JQN4",58,246
"19467","C4JQN4",58,247
"19481","C4JQN4",58,260
"19489","C4JQN4",58,278
"19502","C4JQN4",273,439
"19503","C4JQN4",273,445
"19504","C4JQN4",273,447
"19505","C4JQN4",273,450
"19506","C4JQN4",273,455
"19507","C4JQN4",273,460
"19508","C4JQN4",273,468
"19522","C4JQN4",273,470
"19527","C4JQN4",273,478
"19528","C4JQN4",273,480
"19539","C4JQN4",273,486
"19544","C4JQN4",273,497
"19545","C4JQN4",368,529
"19546","C4JQN4",368,533
"19547","C4JQN4",368,538
"19548","C4JQN4",368,539
"19549","C4JQN4",368,548
"19550","C4JQN4",368,558
"19562","C4JQN4",368,566
"19572","C4JQN4",532,714
"19573","C4JQN4",532,716
"19574","C4JQN4",532,727
"19575","C4JQN4",532,728
"19576","C4JQN4",532,735
"19582","C4JQN4",532,739
"19593","C4JQN4",532,756
"19597","C4JQN4",534,714
"19598","C4JQN4",534,716
"19599","C4JQN4",534,727
"19600","C4JQN4",534,728
"19601","C4JQN4",534,735
"19607","C4JQN4",534,739
"19618","C4JQN4",534,756
"19630","C4JQN4",539,714
"19631","C4JQN4",539,716
"19632","C4JQN4",539,727
"19633","C4JQN4",539,728
"19634","C4JQN4",539,735
"19640","C4JQN4",539,739
"19651","C4JQN4",539,756
"19663","Q4PEQ0",106,275
"19664","Q4PEQ0",106,277
"19665","Q4PEQ0",106,285
"19667","Q4PEQ0",106,305
"19672","Q4PEQ0",106,310
"19706","Q4PEQ0",121,305
"19707","Q4PEQ0",121,310
"19718","Q4PEQ0",644,833
"19719","Q4PEQ0",644,835
"19720","Q6C3B0",98,283
"19721","Q6C3B0",98,286
"19722","Q6C3B0",98,288
"19723","Q6C3B0",98,291
"19738","Q6C3B0",98,308
"19747","Q6C3B0",201,364
"19748","Q6C3B0",201,373
"19749","Q6C3B0",201,385
"19755","Q6C3B0",201,398
"19758","Q6C3B0",201,404
"19801","Q6C3B0",354,519
"19802","Q6C3B0",354,522
"19803","Q6C3B0",354,542
"19804","Q6C3B0",354,544
"19811","Q6C3B0",354,551
"19812","Q6C3B0",354,556
"19813","Q6C3B0",354,557
"19814","Q6C3B0",354,561
"19815","Q6C3B0",354,562
"19816","Q6C3B0",354,563
"19817","Q6C3B0",354,572
"19826","Q6C3B0",354,573
"19835","Q6C3B0",354,575
"19836","Q6C3B0",354,576
"19837","Q6C3B0",354,577
"19867","Q6C3B0",532,709
"19868","Q6C3B0",532,713
"19869","Q6C3B0",532,720
"19870","Q6C3B0",532,727
"19871","Q6C3B0",532,736
"19876","Q6C3B0",532,740
"19915","B5VS52",28,206
"19916","B5VS52",28,208
"19917","B5VS52",28,214
"19918","B5VS52",28,215
"19919","B5VS52",28,227
"19938","B5VS52",28,247
"19991","B5VS52",43,208
"19992","B5VS52",43,214
"19993","B5VS52",43,215
"19994","B5VS52",43,227
"19999","B5VS52",43,247
"20016","B5VS52",159,330
"20017","B5VS52",159,333
"20018","B5VS52",159,349
"20019","B5VS52",159,351
"20020","B5VS52",159,353
"20034","B5VS52",159,363
"20052","B5VS52",159,371
"20053","B5VS52",159,374
"20054","B5VS52",245,436
"20055","B5VS52",245,445
"20058","B5VS52",245,457
"20065","B5VS52",245,461
"20072","B5VS52",408,586
"20073","B5VS52",408,590
"20074","B5VS52",408,594
"20075","B5VS52",408,603
"20076","B5VS52",408,604
"20077","B5VS52",408,608
"20083","B5VS52",408,619
"20088","B5VS52",408,624
"20094","B5VS52",413,586
"20095","B5VS52",413,590
"20096","B5VS52",413,594
"20097","B5VS52",413,603
"20098","B5VS52",413,604
"20099","B5VS52",413,608
"20105","B5VS52",413,619
"20110","B5VS52",413,624
"20116","B5VS52",573,761
"20117","B5VS52",573,768
"20118","Q1DL22",42,225
"20119","Q1DL22",42,227
"20120","Q1DL22",42,235
"20127","Q1DL22",42,245
"20128","Q1DL22",42,246
"20159","Q1DL22",42,259
"20160","Q1DL22",42,266
"20161","Q1DL22",57,225
"20162","Q1DL22",57,227
"20163","Q1DL22",57,235
"20164","Q1DL22",57,245
"20165","Q1DL22",57,246
"20181","Q1DL22",57,259
"20182","Q1DL22",57,266
"20197","Q1DL22",57,277
"20215","Q1DL22",272,438
"20216","Q1DL22",272,444
"20217","Q1DL22",272,446
"20218","Q1DL22",272,449
"20219","Q1DL22",272,459
"20220","Q1DL22",272,467
"20226","Q1DL22",272,469
"20236","Q1DL22",272,475
"20237","Q1DL22",272,479
"20247","Q1DL22",272,485
"20252","Q1DL22",272,496
"20253","Q1DL22",279,459
"20254","Q1DL22",279,467
"20255","Q1DL22",279,469
"20256","Q1DL22",279,475
"20257","Q1DL22",279,479
"20262","Q1DL22",279,485
"20267","Q1DL22",279,496
"20268","Q1DL22",367,528
